,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Class,scaled_amount,scaled_time
141258,-0.937843305478391,3.46288948991687,-6.44510395393435,4.9321986662268,-2.23398306982245,-2.29156112129773,-5.69559392853253,1.33882463362261,-4.32237655329329,-8.0991193981365,7.18296700883659,-9.44594338249901,-0.314619967520224,-12.9914655817567,-0.136358931959623,-6.36752437517144,-12.7343938853776,-3.84512965889743,1.00766725992114,1.12953228130351,1.06655024941577,-0.521657289347299,-0.319917292909547,-0.405859088093617,0.906802159957716,1.16578389011737,1.37449533233535,0.729889341911333,1,-0.30741284147278697,-0.00573315006050353
8617,0.919136507326981,4.19963266902077,-7.53560659365729,7.42694037455047,1.11821533001319,-2.88672235145027,-1.34103599607144,0.363933268353337,-2.20322443100109,-4.13784019622865,4.57011280759332,-7.62916958856017,1.73391746350254,-9.44037499459843,-0.0233533498971062,-1.23395828198259,1.63200885764087,1.3157345644727,-0.287188855297045,0.535434663150233,0.316093599204254,0.0551792270194195,0.21069215028398,-0.417917881438145,-0.91118827562932,0.466523924588163,0.627393270472548,0.157851282541588,1,-0.2934395304967512,-0.8582925081356689
91423,-1.77740169421864,-5.29848220575787,-1.87087816085067,-0.0141873780972502,-2.18967131452944,-0.738524366858035,2.20022680537588,-0.628494545312495,0.806219901773835,-1.61387694441807,1.53766205534522,1.41822919319305,-0.184948691449221,0.876209194706102,0.217679739187781,-0.695871156798571,0.107365239626045,0.313432776338813,0.713267652730852,3.10845762776241,0.976428815067766,-0.586107529952651,-1.54275561085752,0.6882433828138,0.158845390990914,-0.0467853427422329,-0.321851718333773,0.268233756409127,0,21.87465940054496,-0.24939202763190357
240486,1.9548296617407,-0.500848102217543,-0.854140076074568,0.061697847194909,-0.0285058434484127,0.369720962394573,-0.514377175785987,0.123519434414809,1.08464110723042,-0.0161792791886402,-0.306864317566198,0.853513985568492,0.416135848285429,0.0564068723368676,0.0383724859617064,0.785062152462225,-1.29778282725126,0.734871636142529,0.714472633383466,-0.0751055349065545,-0.19055582014227,-0.513198577246318,0.1515704825824,-1.4241258538268,-0.286398150760416,-0.561984218476854,0.0225414231817236,-0.0468902642128795,0,0.3911129742192413,0.7745391745673704
81609,-2.3269223698887,-3.34843873033788,-3.51340796089061,3.17505971028128,-2.81513703435586,-0.203362788049123,-0.892144430418318,0.333225702638422,-0.8020052289805,-4.35068531246963,3.06424584128211,-2.71873063246571,0.0687877027069899,-5.58687312563725,-0.966076477695954,-2.50204941657576,-4.46049463214891,-0.870525745045081,0.595629103995644,3.20917094389277,1.22664839880046,-0.695902072928095,-1.47849021051453,-0.0615525997443275,0.236155012156618,0.531910616094765,0.302324354380578,0.536375347733134,1,19.10934115838748,-0.3017070219339983
181966,-0.769171691743673,1.3422122564916,-2.1714541366788,-0.151513299728476,-0.648374467317641,-0.973504253142134,-1.70665765414268,0.313744516691369,-1.98230184657376,-3.15812700566592,1.3415717221686,-3.29947236985172,1.24764737362737,-6.39337284276668,-0.0532048016171774,-3.25804634128955,-3.34889609796046,0.217330714330335,-0.917407954929339,-0.102294252090737,-0.0361222946216654,-0.753591202726119,-0.0471133973013113,0.358492767536875,-0.287406815695466,0.476505957022081,0.250530561357973,0.250987222920341,1,0.2515195975686439,0.47589844805507586
16780,-27.1436784229495,15.3658043803315,-28.4074244550982,6.37089534679314,-20.0878775718571,-4.66631306343841,-18.7094788213717,17.9035743750222,-3.72227873753244,-8.12096173759343,4.41994345577668,-6.21094112120869,1.06383739513242,-5.84352838067721,-0.108836449172905,-5.60659732565665,-11.7562556050179,-4.71494676131661,0.783577593799492,1.70388764553958,1.79682638880552,-1.96097371657716,-0.90224745220798,0.144011442167384,2.02438803943008,-0.204214065769385,1.33215305903359,0.385890728011147,1,1.0897785230210297,-0.664352259777488
259573,0.337749711211897,-0.636296362052612,0.927971225675626,-2.5042735109704,-1.04505680300836,-0.552521000310708,-0.548963006193892,0.0252838169103618,-1.94330300136528,1.05771661006944,0.488080928841764,-0.576499358089329,-0.113246204154585,-0.390692314388282,-1.1873376547605,-0.235812852246658,0.132268035115775,0.650281870719035,-0.157148958420252,-0.433115966757025,-0.0195844087324971,0.373621584393992,0.0063364037700077,0.0415169123456415,-0.588689150715524,-0.274071621311603,0.0962992345772732,0.0391298008886179,0,-0.22357297561657236,0.8750807692759548
15204,-19.1798264145873,11.8179219897853,-21.9191735807843,6.0862356342864,-14.7088447898427,-4.30888760741835,-15.3579518065836,12.8571650181242,-3.99986076978115,-8.9286556608751,5.8492930661792,-8.26164983722413,0.153829148314596,-8.82935922766409,0.0088788388257268,-7.0709530089254,-13.6297209427085,-4.9588298158479,1.27209136353211,1.572949614923,1.74680154191934,-1.35314876613352,-0.762965072731218,0.117027851903743,1.29799375563032,-0.224825057048525,1.62105238966989,0.4846144027264,1,1.0897785230210297,-0.6829967457324452
186106,2.07774800829468,0.221043256372427,-2.60897583226558,0.460198889693628,0.908206020660811,-1.21433661783743,0.708665673533303,-0.421530641645584,0.1693590417538,-0.325262085873724,-0.630238690337306,-0.248758743200128,-0.565821550178736,-0.534385984785108,-0.0719761003627173,-0.243578684466577,0.839058235211303,-0.219170719672671,-0.0669857310393845,-0.164043544150864,0.0342870484061618,0.221408114752834,-0.0373009337715919,0.574671049915144,0.377497968873344,0.68974848355001,-0.107460520947903,-0.0507868876354941,0,0.026549290854467947,0.4965401379245527
14104,1.19239598990768,1.33897371069007,-0.678876186687009,3.1236723071222,0.643244863589275,-1.18432299431215,0.397585526006899,-0.253498538261658,0.41113497684127,-0.859862301810301,1.124059382453,-3.76387384832398,0.367975966769142,-0.971757538368114,-0.0138825132357776,1.45757852763076,2.61145033447876,1.2919552295122,-1.56381522671193,-0.185454650142832,-0.377503243008699,-0.889596747960403,-0.0742075893964193,0.0354455164139561,0.550577974200231,-0.0271712789934873,-0.0249206212266212,0.0736053986634045,1,-0.2638161112275554,-0.7001609511389937
27749,-0.860826892469905,3.13178963278262,-5.05296813449749,5.42094070941518,-2.49414141557203,-1.81128662834635,-5.47911745062699,1.18947198655298,-3.90820579292615,-7.06074618169306,4.72997415443333,-8.62905440849263,1.17879796289388,-11.1820634139742,0.445243112696547,-6.53298227788478,-13.3892507167674,-4.48041256680694,0.432054206519352,1.0857595200589,1.19269353963797,0.09035581053399,-0.341880850908644,-0.215924151333767,1.05303194615504,0.271139003495332,1.37329957704625,0.691195095871691,1,-0.04164046670858661,-0.5874716573268013
154718,-5.60369027985602,5.22219270751471,-7.51682997724608,8.11772427554261,-2.75685795265464,-1.57456462233583,-6.33034325040366,2.99841888080239,-4.50816689310713,-7.33437708370839,7.18872396524447,-10.6551809118898,2.59467986078199,-10.242859083204,-0.191158119172494,-5.50433407013933,-8.69777741257031,-1.93422536185434,1.95874993153475,0.227525994742654,1.24289620552409,0.428408392466797,-0.101183595116722,-0.520199121186447,-0.176937756589733,0.461449982566097,-0.106625180749266,-0.479661947808134,1,-0.30741284147278697,0.21119843983129502
50211,-4.61746102917986,3.66339525318756,-5.29744641020372,3.88095965427288,-3.26355091342907,-0.918546733700683,-5.7152620778107,0.831039550183167,-2.45703377841015,-5.72681709632961,3.52572598717089,-6.48911156043177,-1.01279063167124,-7.05231095228929,0.78444540329242,-6.77397674966222,-8.58807007314333,-4.51089174541971,1.14787783834912,-0.34645583270524,2.69817489528664,-0.0270808907137453,0.366775230313112,-0.123011441662663,-0.300456526768528,-0.239996239629945,-0.183463054061235,-0.0733597031884566,1,-0.2934395304967512,-0.4734430620660487
9487,-4.15301449873357,8.20479650456012,-15.0317142097481,10.330099825448,-3.99442609736294,-3.25001318447365,-10.4156978119079,4.62080391044331,-5.71124797098224,-11.7971810675777,11.2779207278067,-16.7283393320915,0.2413676825577,-17.7216383537133,-0.387299923381284,-10.3220166783853,-13.9590853730538,-5.03071003831832,1.19726633504633,1.41262488019492,1.97698839609887,0.25651048717528,0.485908106513804,-1.19882131436036,-0.526567394687845,0.634873502483478,1.62720907623952,0.723235068518316,1,-0.2934395304967512,-0.8296502543497927
58422,-2.79077103894771,-1.46426898705405,1.03116500769674,1.9213560843992,-0.0900138203463016,-0.483871347899329,0.780731181206493,-0.348775795673106,0.609133451935087,0.225933803313285,-1.06453419450651,-0.787372737955552,-1.57646958451914,-0.126756361711439,0.367012281940972,-0.635321654596588,0.327006411459276,0.0438160872305435,1.40357376229763,-1.37672077946455,-0.392667221970544,0.440019838749267,0.777659196131864,0.418551935584405,0.244563185949918,-0.159360689127314,0.0605395343366452,0.356958362771354,1,2.6071403619087548,-0.42660275614140203
11710,-14.7246270119253,7.87515679273047,-21.8723173644566,11.9061699078901,-8.34873369160876,-2.26284641969245,-15.8334427819606,0.0778736741759969,-6.35683349086288,-13.2616517082667,10.0637897462894,-14.3947668016721,0.654888723464231,-14.2483158270781,-0.305360761401071,-8.16163244506225,-12.2809648581754,-4.81858639342974,0.719787682108791,0.996468755724792,-2.36234492751884,1.09955729576975,1.03719942301307,-1.03635934178889,-0.254776514154375,0.642343201018144,2.16112922373151,-1.40128201963858,1,-0.2934395304967512,-0.7598890964414525
42590,-5.93277795485543,4.57174320411303,-9.42724692838332,6.57705643811276,-6.11521812544893,-3.66179789602346,-10.8940785545016,3.70921000751656,-5.85952387304171,-12.981619145004,8.26529460055417,-14.1541653609607,0.479842781966758,-16.3375959447735,1.64604527960375,-12.3753974432385,-21.090612716108,-7.7245457358645,3.85637474254372,1.19107830456005,2.01427156558263,-0.167416617986259,0.0499675298711021,0.384429719031746,-0.0778835668224832,0.56549290579318,1.79201191700266,0.371007021212136,1,-0.23335429329979737,-0.5113781881836018
23308,0.287952771527529,1.72873464521162,-1.65217304572257,3.81354418795523,-1.09092715391318,-0.984744665624589,-2.20231792699069,0.555087932252191,-2.03389204830362,-2.73415555507211,2.36843367282003,-3.65680265130054,-0.169534683304731,-4.74441333023745,0.765192829294304,-2.47951355643698,-4.93111196829858,-2.54740252736051,-0.90268980289448,0.265250210286539,0.262201510185118,-0.633527564205563,0.0928910102678184,0.187612655556196,0.368708354409639,-0.132474029018571,0.57656075692479,0.309842705461879,1,-0.30741284147278697,-0.61097992222653
118561,1.25161993510989,-1.06147087339413,0.0278754166920234,-2.09475135087446,-0.939435851046593,-0.180089508953494,-0.573617250833077,0.0224531725564565,0.241437790149532,-0.277217513916839,1.02439989788061,1.41911250217434,0.465849007905255,0.0074037302336453,-0.124917115518453,-2.54387021198437,0.436038768195121,0.91600826027949,0.429056988048443,-0.392843916325566,-0.482978989043038,-0.74230006840942,-0.0275428209040102,-0.276916199371267,0.409210219940173,-0.0567071486862884,0.0397578377009683,0.0091524192600116,0,0.502759728917767,-0.11236034257921264
189587,0.909123838691231,1.33765782444144,-4.48472766746064,3.24535764512838,-0.417808776149092,-0.762118684149486,-2.5063487752776,0.694163949223675,-0.467555883753771,-4.5652600954372,3.61264534637429,-3.17193661178549,-0.400045818565063,-8.56945415472099,-1.61483120714345,-2.38820756249222,-2.57746443422373,0.0926786705401108,0.0982420128901166,0.445573384128196,0.586829162500182,0.59407754473212,-0.252120311226939,0.325438827876011,0.562765676359647,-0.256278184868886,0.652673806782709,0.319879228007944,1,0.641374973800042,0.5143270010220985
154371,-25.825982149082,19.1672390103062,-25.3902293121699,11.1254347149714,-16.6826439195391,3.93369943022963,-37.0603114554112,-28.7597989339836,-11.1266235224579,-23.2282548357516,3.7859770496129,-10.5224940129243,-2.65749636392801,-3.79279543594993,-4.49894467676621,-6.55787310177539,-12.8672447953713,-5.80459047549908,-1.25446534452587,7.90737812724062,-16.9220157786505,5.70368400806478,3.51001884069223,0.0543302268964685,-0.671983312405663,-0.209431359115655,-4.95002186384908,-0.448412770754799,1,-0.2755536924474254,0.19526780154842044
183106,0.224414466674279,2.99449857558056,-3.43245819570533,3.98651893184362,3.76023294891974,0.165640145963465,1.09937770884947,-0.654557103379097,-2.43541565257984,-2.27673307339047,1.84607851719332,-1.96119460001748,-0.851166387195622,-7.12231638408937,1.01960490036808,2.13101467212875,6.44364914460203,1.59253819138457,-3.68190355226504,-0.20084628074101,0.491337124801356,-0.984222622736636,-0.421979358037133,-1.0480578940284,0.726411519627846,0.26862463804569,0.283689474052924,0.419101636371901,1,-0.30741284147278697,0.48127915036595825
43773,-3.24018658731411,2.978121790406,-4.16231393691373,3.86912437879902,-3.64525645477793,-0.12627056104764,-4.74472973694714,-0.06533104369042,-2.16836609501902,-4.75830407509117,3.47109784646449,-6.5331067689397,-0.983468669556775,-6.07398900285949,1.12540670902583,-7.71804240456347,-9.85592743669396,-5.19390789281555,2.04269768780688,-0.224043462894117,2.60144102940002,0.23191011639882,-0.036489849092758,0.0426396452203885,-0.438330345949387,-0.125821080392006,0.421299802439127,0.0031458761215678,1,2.100468105917697,-0.5057155276730225
124115,-1.41085190223088,2.26827061391536,-2.29755364869312,1.87133052690782,0.248957097554545,-1.20879869131782,-1.35864849113679,1.10291613180529,-1.31736377078276,-4.62691916410905,3.35763973653551,-2.99881490434833,-1.95678634545881,-6.76663337149207,-0.869899592420961,-0.868576751992314,-0.370333268936992,0.419265507331837,-0.894893657235367,0.0580625903425241,0.155380926745126,-0.614880421672272,-0.196125537805858,-0.464375543427361,0.118473100986687,-0.484537034984231,0.373595915880442,0.187657248903867,1,-0.2934395304967512,-0.08822941998848671
149869,-1.10847821852891,3.44895257232738,-6.21697180605649,3.02105161812575,-0.529900931709915,-2.55137517507643,-2.00174290819286,1.09243237369483,-0.836098368778531,-4.09564897273592,2.42595071598052,-6.06726194524698,1.83243272022382,-3.50170251648822,-1.00400820464185,-3.5012811030282,-2.941876323532,-1.12574106196719,0.37371480785248,-0.0685983809223332,0.825951491439622,1.14416978988846,0.208559481945769,-0.295497424488562,-0.690232196243341,-0.364749075788586,0.229327220125504,0.208829891689567,1,-0.05589324390414309,0.08693711157320927
231978,-2.0642397521399,2.62973923034009,-0.748406253034646,0.694992040498764,0.418177985610222,1.39251973416781,-1.69780121912626,-6.33306461223925,1.72418428025944,-0.887241636246378,-1.59425779202416,-0.338775118165825,-0.978064513351916,-3.68882599540221,-1.48708342266887,0.526946020771924,2.34702289955703,1.69122000470716,-0.736110693106424,-1.42448619962422,6.21551399149032,-1.27690859567394,0.459861127330875,-1.05168547489323,0.209178360382973,-0.319859444506001,0.0154338685560936,-0.0501165001659193,1,-0.19562635366450082,0.7319869829297807
251400,-1.0793664309225,0.791299536014576,0.834925604367353,-0.569829083392591,0.397943562769035,-1.29797779475375,0.727071444702622,0.0132938356824691,-0.627121304662225,-0.602830004147034,1.3310037839175,0.776822370334017,-0.278974416623102,0.687771213873696,-0.190448354279999,-0.153242254364424,-0.481110236000711,0.391456867673311,-0.157471941753259,-0.195537003672089,0.309597943027594,0.853835141948848,-0.669332654362657,0.598518028433139,0.99408510835216,-0.063945433942109,-0.439281409636772,-0.473793064520087,0,-0.2934395304967512,0.8299322125494896
6609,-1.78322883722709,3.40279371307631,-3.82274226552205,2.62536815276644,-1.97641541136284,-2.73168901231308,-3.43055914949085,1.41320351399318,-0.776941494554916,-6.19988176274188,4.36671348631445,-8.24326243368313,0.345761165232579,-6.59055029705192,0.265576095932165,-3.02845238846152,-4.21448627485607,-1.21360784773725,-0.265421595374812,0.364089115014408,0.454031931736316,-0.577525824201459,0.0459665375362652,0.461700017592254,0.044146161217817,0.305704433918549,0.530980986346765,0.243745598122111,1,-0.2934395304967512,-0.8999400838825644
102556,-0.717092278584937,-0.0156641527095223,1.74684860996592,-1.90716161044855,-1.06246444942491,0.0550950735034089,-1.07268347257933,0.749774663945546,-0.980668275700433,-0.0906304083822222,0.24406906338056,-0.478280925388492,-0.0252503098554136,-0.20038741256885,-0.0412929811694678,2.39794470314374,-0.637153815149316,0.271393990096243,0.0668769192884878,-0.0212775508774935,0.607047854782857,1.43932877455062,-0.214858115489599,-0.324974885769151,-0.368002300402962,-0.237569288021391,0.045488148534559,0.0635202962282286,0,-0.1817927757982254,-0.19308262550076952
187973,0.205510449599811,-0.352385746936964,0.27981954170475,-3.00356411986985,0.222108248783791,-0.221610962936804,0.310060941504717,-0.334417199596355,-2.5756399266525,1.26023634963859,0.344291976624744,-0.774753493825309,0.563125606553781,-0.300265515834016,-0.932103808736758,-0.396555846694084,-0.243565505285256,0.813003831225994,-0.0333079684571289,-0.241857202798766,0.143112975730766,0.955018548782869,-0.317484679236686,0.348075613364832,-0.210720961855595,-0.0710694877188211,-0.0095268602146044,-0.0606253889213857,0,-0.13973310976035772,0.5061032201976057
42778,-1.53065114752948,-0.346960738332652,1.18535920862583,-1.62236821597964,0.275942933745165,0.587811799214125,0.138553771940909,0.493200028215557,1.01394957722762,-1.35537536090351,-2.28901502615277,-0.113189890105887,-0.22052062177222,-0.679511038660619,-1.16146295980124,0.62957525773609,-0.681066125810365,-0.590945802919595,-0.927512452044872,-0.273766809827158,-0.194976515675086,-0.370714800214194,0.1233854742274,-1.28716351512289,-0.261134170558679,0.659785864761131,-0.303900682078798,-0.227736467210808,0,0.9156710682596242,-0.5104853205512283
149600,-5.10025566317088,3.63344238024837,-3.84391862443125,0.183208447320966,-1.18399737637674,1.6021393332506,-3.00595315203476,-8.64503780175356,1.28545810732477,-3.71748137540216,3.71921153916465,-5.03402974701745,0.918999158233287,-4.22036591807154,-1.05049995739584,-1.69104526842648,-2.37242320724166,0.450098503348706,0.407805060819919,-2.80630192287329,8.28043932580154,-2.79714954096118,1.09070659271567,-0.159259597476933,0.532156369375709,-0.497125808167425,0.943621624807946,0.553580691756943,1,3.3426954516872778,0.08061654859667054
154676,-1.45687631770562,3.74030556080113,-7.40451844591174,7.44096403590735,-1.5498779534738,-1.66169686169337,-5.75721301357641,1.61501101078404,-2.19488072574389,-6.80713525144464,6.82579316213884,-10.3997491177692,1.83644883978883,-11.872845098188,-3.6423925983095,-6.0441031440521,-9.75077638654123,-3.11637225405711,0.0653171492484702,0.529557330911833,0.957897451629944,0.145339479676781,-0.0447039008346728,-0.544961671329029,-0.757756535554721,-0.005352369235898,0.318152285707546,-0.323553622642371,1,-0.2755536924474254,0.2097064110245656
150350,2.03216702364008,0.356803044814021,-1.72790934811341,1.26305676911005,1.10316933490632,-0.112104491745581,0.448944055815553,-0.289604703947481,1.08601626671274,0.0205422927375574,1.48489678906269,-1.11853106843078,2.40531557464521,1.92243524091852,-1.99672798899477,-0.480229087533852,0.131254824887444,0.144391058797018,0.0143452367976862,-0.230413058517808,-0.0699179261140763,0.257584155015154,-0.0244664840543607,0.262326566429364,0.510936456054593,-0.558906304776146,-0.0435037819945901,-0.0737428405302199,0,-0.22371270872633267,0.09901432112689294
36655,0.858171704449517,-0.99692759318919,0.695647141831325,0.564521348096562,-1.12072875906804,0.287719894153367,-0.599232671534284,0.15999760235767,-1.05292092954617,0.879667408848007,1.23854317548057,0.617998750298935,0.271948189402452,0.241654093485751,0.649086348824698,-1.11593858957433,-0.32098657343207,1.63151069936026,-1.5143252980096,-0.171491756790862,-0.0523187542051527,-0.0708040267681722,-0.133612118246678,-0.0192441809348375,0.214245234398405,-0.306449581439113,0.0463086278651092,0.0565192009772855,0,2.4313561098302245,-0.5411365265099449
